TimeS,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,MF25
77528,0.172617548,0.83804458,0.15350927,0.831845051,0.140396405,0.851211736,0.098661155,0.155056208,0.164365502,0.921532101,0.813007609,0.60240598,0.860020254,0.085989306,0.892631985,0.836982081,0.832065375,0.093628043,0.134354538,0.830929822,0.119676505,0.122124193,0.819396996,0.927460917,0.888701703
77531,0.186953911,0.824034595,0.166477429,0.817370589,0.152769942,0.838783676,0.109219211,0.166636363,0.178215015,0.915773719,0.797729836,0.614486494,0.84903054,0.094126048,0.882343826,0.823355803,0.819964925,0.097886515,0.145053409,0.816098601,0.12937019,0.132422388,0.804602436,0.921534101,0.878929452
77548,0.201484007,0.809651011,0.17853725,0.803019665,0.165406747,0.82620075,0.119419367,0.1781789,0.191894421,0.910201092,0.782753847,0.624727935,0.83769305,0.102511873,0.871695312,0.809699378,0.807741835,0.103253356,0.155897844,0.80152988,0.139685444,0.142696744,0.789740403,0.915822024,0.868815636
77551,0.215820369,0.794566928,0.190013138,0.788545203,0.179171838,0.813269373,0.128426522,0.190147777,0.205673055,0.90502651,0.768079641,0.634075149,0.825555676,0.111561922,0.860362122,0.795696267,0.795559625,0.109261884,0.166912102,0.786961158,0.150140377,0.153376354,0.774448667,0.910367634,0.857636597
77568,0.228800589,0.781444243,0.201343044,0.775450242,0.191319719,0.801344631,0.136359976,0.201144849,0.218374348,0.899772318,0.754876627,0.64203884,0.814809405,0.120030776,0.850200088,0.783034681,0.784317653,0.114045373,0.177174285,0.774000246,0.159561689,0.163269295,0.761479456,0.904311974,0.847939607
77571,0.240618401,0.770282955,0.212510746,0.763652423,0.202000827,0.790368447,0.14321973,0.211139394,0.230069177,0.894465054,0.743069361,0.648534647,0.805349904,0.127973785,0.841155157,0.7716694,0.773975039,0.117603822,0.186684393,0.762556909,0.168026204,0.172423246,0.750701374,0.897740938,0.839620457
77588,0.253211151,0.757627269,0.222486253,0.751216328,0.213847832,0.778521138,0.151212834,0.221460592,0.242217623,0.889317008,0.730620806,0.654625521,0.794777521,0.136525667,0.831119247,0.75953538,0.763141866,0.12337901,0.196849534,0.750371191,0.178048133,0.182006289,0.738744274,0.89142759,0.829859784
77592,0.265028963,0.746279182,0.232331998,0.739974428,0.224416112,0.76748688,0.156879587,0.231142906,0.253402132,0.884275107,0.719643443,0.657308205,0.785109355,0.144662408,0.821731978,0.748335906,0.752594852,0.128133331,0.206335382,0.739805586,0.187043426,0.19085034,0.728204127,0.885213022,0.82150011
77594,0.276071837,0.736191993,0.242145302,0.729864953,0.233705668,0.757226955,0.160339289,0.240101068,0.263679406,0.879312815,0.709986382,0.656903272,0.776380183,0.152356334,0.812957314,0.738040831,0.742293117,0.131954289,0.215166196,0.730732948,0.195053986,0.198979239,0.718977947,0.879144477,0.81441407
77610,0.286727241,0.726618503,0.25167475,0.720064322,0.242769566,0.747160614,0.164514792,0.248905622,0.273729871,0.874350524,0.700781996,0.656768294,0.767998787,0.160022584,0.804398863,0.728077368,0.732457413,0.13619526,0.223972751,0.721881793,0.203371838,0.2070843,0.710533044,0.872702285,0.807507497
77630,0.296995176,0.717418614,0.260855461,0.710510765,0.251570198,0.737287857,0.169346444,0.257618639,0.283581878,0.869680131,0.691841669,0.657443183,0.760034722,0.167495101,0.796146715,0.718475666,0.723075477,0.140605403,0.232706523,0.713022436,0.211801433,0.214998653,0.702585319,0.86610548,0.80078618
77650,0.306875642,0.708592323,0.269873968,0.701163104,0.260032344,0.727744191,0.175251798,0.266120811,0.293235428,0.865089348,0.683089958,0.659282255,0.752522765,0.174690859,0.788236905,0.709190503,0.714130955,0.145108883,0.241270473,0.704208195,0.220391658,0.222746138,0.695024681,0.859478612,0.794232751
77670,0.316562373,0.700139633,0.27863295,0.692021339,0.268344052,0.718394109,0.181813301,0.274111739,0.302647993,0.860525101,0.674375969,0.662032428,0.745219474,0.181665209,0.78061538,0.700221879,0.705566616,0.149495692,0.249640338,0.695590829,0.228877125,0.230302915,0.687769452,0.852731489,0.787638797
77688,0.326055369,0.691640242,0.287108076,0.683147238,0.276430103,0.709198893,0.187062504,0.281814705,0.31173452,0.856173144,0.666001486,0.662926656,0.737846628,0.188528855,0.77302989,0.691388916,0.696895989,0.153479988,0.257719078,0.687584595,0.236810861,0.237549792,0.680326006,0.846598523,0.781287992
77692,0.334967162,0.683514451,0.295558872,0.674479033,0.284478544,0.70033277,0.192609957,0.28938538,0.320636766,0.851953869,0.657853341,0.664715112,0.730752002,0.195226445,0.765660613,0.682827272,0.688662778,0.15732428,0.265627995,0.679738321,0.244528096,0.244748993,0.673169857,0.840499914,0.775018236
77694,0.343878955,0.67580896,0.303725811,0.66616085,0.291887623,0.691737663,0.198396011,0.296487081,0.329184622,0.847761131,0.650006979,0.665980529,0.72403993,0.201564247,0.758615657,0.674612314,0.680527678,0.161092736,0.273245785,0.672261187,0.252182476,0.251519103,0.666263362,0.834607456,0.769182674
77711,0.352597013,0.668430368,0.311617005,0.65815151,0.298770168,0.68345229,0.204420664,0.303129839,0.337392266,0.843594928,0.642386954,0.666689163,0.717745189,0.207569937,0.751840968,0.666713896,0.672457986,0.164843691,0.280620971,0.665194209,0.259829872,0.257907798,0.65963493,0.828899674,0.763787095
